DatContrato;Ano;Mes;Contrato;CPF;NomCliente;VlrLiberado;VlrTAC;VlrFinanciado;VlrIOC;Seguro;CodProduto;Produto;TipoProduto;Loja;RazaoSocial;CNPJ_Loja;Filial;NomeFantasia;CNPJ_Filial;TaxaOperacao;Tabela;Plano;VlrParcela;PriVencimento
10/02/20;2020;2;cont449;99911122648;Nome Cliente 449;2101,75;0;2159,85;58,1;0;9909;Prod Nome;Tipo 475;1119;Nome Loja;1,99333E+13;123;Loja ABC 449;1,99333E+13;0,0643287;240;16;223;16/03/20
10/02/20;2020;2;cont450;99911122649;Nome Cliente 450;1688,35;0;1727,84;39,49;0;9909;Prod Nome;Tipo 476;1119;Nome Loja;1,99333E+13;123;Loja ABC 450;1,99333E+13;0,0550628;240;12;204,5;20/03/20
10/02/20;2020;2;cont451;99911122650;Nome Cliente 451;1048,38;0;1061,36;12,98;0;9909;Prod Nome;Tipo 477;1119;Nome Loja;1,99333E+13;123;Loja ABC 451;1,99333E+13;0,0659717;240;5;259;15/03/20
10/02/20;2020;2;cont452;99911122651;Nome Cliente 452;233,25;0;235,65;2,4;0;9909;Prod Nome;Tipo 478;1119;Nome Loja;1,99333E+13;123;Loja ABC 452;1,99333E+13;0,0599577;240;4;68;07/03/20
10/02/20;2020;2;cont453;99911122652;Nome Cliente 453;687,84;0;703,25;15,41;0;9909;Prod Nome;Tipo 479;1119;Nome Loja;1,99333E+13;123;Loja ABC 453;1,99333E+13;0,0558859;240;12;82;07/03/20
10/02/20;2020;2;cont454;99911122653;Nome Cliente 454;729,02;0;743;13,98;0;9909;Prod Nome;Tipo 480;1119;Nome Loja;1,99333E+13;123;Loja ABC 454;1,99333E+13;0,055904;240;10;99;07/03/20
10/02/20;2020;2;cont455;99911122654;Nome Cliente 455;418,8;0;424,39;5,59;0;9909;Prod Nome;Tipo 481;1119;Nome Loja;1,99333E+13;123;Loja ABC 455;1,99333E+13;0,0559873;240;6;85,5;10/03/20
10/02/20;2020;2;cont456;99911122655;Nome Cliente 456;1035,53;0;1058,97;23,44;0;9909;Prod Nome;Tipo 482;1119;Nome Loja;1,99333E+13;123;Loja ABC 456;1,99333E+13;0,0559188;240;12;123,9;10/03/20
10/02/20;2020;2;cont457;99911122656;Nome Cliente 457;166;0;167,52;1,52;0;9909;Prod Nome;Tipo 483;1119;Nome Loja;1,99333E+13;123;Loja ABC 457;1,99333E+13;0,0602512;240;3;62,9;10/03/20
10/02/20;2020;2;cont458;99911122657;Nome Cliente 458;1769,07;0;1815,45;46,38;0;9909;Prod Nome;Tipo 484;1119;Nome Loja;1,99333E+13;123;Loja ABC 458;1,99333E+13;0,0579269;240;15;185;10/03/20
10/02/20;2020;2;cont459;99911122658;Nome Cliente 459;2251,15;0;2312,67;61,52;0;9909;Prod Nome;Tipo 485;1119;Nome Loja;1,99333E+13;123;Loja ABC 459;1,99333E+13;0,0639743;240;16;235,9;10/03/20
10/02/20;2020;2;cont460;99911122659;Nome Cliente 460;750,87;0;769,66;18,79;0;9909;Prod Nome;Tipo 486;1119;Nome Loja;1,99333E+13;123;Loja ABC 460;1,99333E+13;0,0565813;240;12;95,06;10/04/20
10/02/20;2020;2;cont461;99911122660;Nome Cliente 461;994,48;0;1019,36;24,88;0;9909;Prod Nome;Tipo 487;1119;Nome Loja;1,99333E+13;123;Loja ABC 461;1,99333E+13;0,0565847;240;12;125,9;10/04/20
10/02/20;2020;2;cont462;99911122661;Nome Cliente 462;135,33;0;136,81;1,48;0;9909;Prod Nome;Tipo 488;1119;Nome Loja;1,99333E+13;123;Loja ABC 462;1,99333E+13;0,0607497;240;4;40;15/03/20
10/02/20;2020;2;cont463;99911122662;Nome Cliente 463;1370,07;0;1396,95;26,88;0;9909;Prod Nome;Tipo 489;1119;Nome Loja;1,99333E+13;123;Loja ABC 463;1,99333E+13;0,0650525;240;10;195;10/03/20
10/02/20;2020;2;cont464;99911122663;Nome Cliente 464;1184,12;0;1210,71;26,59;0;9909;Prod Nome;Tipo 490;1119;Nome Loja;1,99333E+13;123;Loja ABC 464;1,99333E+13;0,0497548;240;12;136,85;10/03/20
10/02/20;2020;2;cont465;99911122664;Nome Cliente 465;2692,43;0;2760,12;67,69;0;9909;Prod Nome;Tipo 491;1119;Nome Loja;1,99333E+13;123;Loja ABC 465;1,99333E+13;0,0671798;240;12;360;08/04/20
10/02/20;2020;2;cont466;99911122665;Nome Cliente 466;1429,48;0;1461,7;32,22;0;9909;Prod Nome;Tipo 492;1119;Nome Loja;1,99333E+13;123;Loja ABC 466;1,99333E+13;0,0393051;240;12;156,9;15/03/20
10/02/20;2020;2;cont467;99911122666;Nome Cliente 467;2215,41;0;2263,58;48,17;0;9909;Prod Nome;Tipo 493;1119;Nome Loja;1,99333E+13;123;Loja ABC 467;1,99333E+13;0,0399862;240;12;240;05/03/20
10/02/20;2020;2;cont468;99911122667;Nome Cliente 468;164,23;0;165,47;1,24;0;9909;Prod Nome;Tipo 494;1119;Nome Loja;1,99333E+13;123;Loja ABC 468;1,99333E+13;0,0579955;240;2;90;07/03/20
10/02/20;2020;2;cont469;99911122668;Nome Cliente 469;3670,5;0;3778,46;107,96;0;9909;Prod Nome;Tipo 495;1119;Nome Loja;1,99333E+13;123;Loja ABC 469;1,99333E+13;0,0829708;240;16;459;10/04/20
10/02/20;2020;2;cont470;99911122669;Nome Cliente 470;748,8;0;756,61;7,81;0;9909;Prod Nome;Tipo 496;1119;Nome Loja;1,99333E+13;123;Loja ABC 470;1,99333E+13;0,0559906;240;4;216,7;10/03/20
10/02/20;2020;2;cont471;99911122670;Nome Cliente 471;399,55;0;404,47;4,92;0;9909;Prod Nome;Tipo 497;1119;Nome Loja;1,99333E+13;123;Loja ABC 471;1,99333E+13;0,0658012;240;5;98,5;15/03/20
11/02/20;2020;2;cont472;99911122671;Nome Cliente 472;854,14;0;863,06;8,92;0;9909;Prod Nome;Tipo 498;1119;Nome Loja;1,99333E+13;123;Loja ABC 472;1,99333E+13;0,060032;240;4;249,5;10/03/20
10/02/20;2020;2;cont473;99911122672;Nome Cliente 473;2093,18;0;2140,39;47,21;0;9909;Prod Nome;Tipo 499;1119;Nome Loja;1,99333E+13;123;Loja ABC 473;1,99333E+13;0,0558912;240;12;249,99;10/03/20
10/02/20;2020;2;cont474;99911122673;Nome Cliente 474;748,08;0;758,98;10,9;0;9909;Prod Nome;Tipo 500;1119;Nome Loja;1,99333E+13;123;Loja ABC 474;1,99333E+13;0,0559309;240;7;134;08/03/20
10/02/20;2020;2;cont475;99911122674;Nome Cliente 475;330,54;0;333,54;3;0;9909;Prod Nome;Tipo 501;1119;Nome Loja;1,99333E+13;123;Loja ABC 475;1,99333E+13;0,0600841;240;3;125;10/03/20
10/02/20;2020;2;cont476;99911122675;Nome Cliente 476;1635,33;0;1682,48;47,15;0;9909;Prod Nome;Tipo 502;1119;Nome Loja;1,99333E+13;123;Loja ABC 476;1,99333E+13;0,0640268;240;18;160,9;12/03/20
10/02/20;2020;2;cont477;99911122676;Nome Cliente 477;2213,04;0;2275,66;62,62;0;9909;Prod Nome;Tipo 503;1119;Nome Loja;1,99333E+13;123;Loja ABC 477;1,99333E+13;0,0642013;240;17;226;15/03/20
10/02/20;2020;2;cont478;99911122677;Nome Cliente 478;1027,64;0;1051,09;23,45;0;9909;Prod Nome;Tipo 504;1119;Nome Loja;1,99333E+13;123;Loja ABC 478;1,99333E+13;0,0649423;240;12;129;10/03/20
10/02/20;2020;2;cont479;99911122678;Nome Cliente 479;1706,2;0;1749,72;43,52;0;9909;Prod Nome;Tipo 505;1119;Nome Loja;1,99333E+13;123;Loja ABC 479;1,99333E+13;0,0651898;240;12;228;15/04/20
10/02/20;2020;2;cont480;99911122679;Nome Cliente 480;826,26;0;844,09;17,83;0;9909;Prod Nome;Tipo 506;1119;Nome Loja;1,99333E+13;123;Loja ABC 480;1,99333E+13;0,0557171;240;12;96,9;29/02/20
10/02/20;2020;2;cont481;99911122680;Nome Cliente 481;639,58;0;651,32;11,74;0;9909;Prod Nome;Tipo 507;1119;Nome Loja;1,99333E+13;123;Loja ABC 481;1,99333E+13;0,0654439;240;9;99;15/03/20
10/02/20;2020;2;cont482;99911122681;Nome Cliente 482;478,39;0;484,65;6,26;0;9909;Prod Nome;Tipo 508;1119;Nome Loja;1,99333E+13;123;Loja ABC 482;1,99333E+13;0,0549456;240;6;97;08/03/20
10/02/20;2020;2;cont483;99911122682;Nome Cliente 483;119,04;0;120,17;1,13;0;9909;Prod Nome;Tipo 509;1119;Nome Loja;1,99333E+13;123;Loja ABC 483;1,99333E+13;0,0552231;240;3;45;15/03/20
10/02/20;2020;2;cont484;99911122683;Nome Cliente 484;586,14;0;595,73;9,59;0;9909;Prod Nome;Tipo 510;1119;Nome Loja;1,99333E+13;123;Loja ABC 484;1,99333E+13;0,0649972;240;8;98;10/03/20
10/02/20;2020;2;cont485;99911122684;Nome Cliente 485;910,16;0;930,52;20,36;0;9909;Prod Nome;Tipo 511;1119;Nome Loja;1,99333E+13;123;Loja ABC 485;1,99333E+13;0,0548875;240;12;107,9;08/03/20
10/02/20;2020;2;cont486;99911122685;Nome Cliente 486;1176,43;0;1192,49;16,06;0;9909;Prod Nome;Tipo 512;1119;Nome Loja;1,99333E+13;123;Loja ABC 486;1,99333E+13;0,0496787;240;6;237;15/03/20
10/02/20;2020;2;cont487;99911122686;Nome Cliente 487;918,07;0;935,84;17,77;0;9909;Prod Nome;Tipo 513;1119;Nome Loja;1,99333E+13;123;Loja ABC 487;1,99333E+13;0,0559128;240;10;124,9;10/03/20
10/02/20;2020;2;cont488;99911122687;Nome Cliente 488;1712,74;0;1751,83;39,09;0;9909;Prod Nome;Tipo 514;1119;Nome Loja;1,99333E+13;123;Loja ABC 488;1,99333E+13;0,0649409;240;12;215;10/03/20
10/02/20;2020;2;cont489;99911122688;Nome Cliente 489;162,09;0;163,34;1,25;0;9909;Prod Nome;Tipo 515;1119;Nome Loja;1,99333E+13;123;Loja ABC 489;1,99333E+13;0,0581439;240;2;89;10/03/20
10/02/20;2020;2;cont490;99911122689;Nome Cliente 490;2721,64;0;2781,29;59,65;0;9909;Prod Nome;Tipo 516;1119;Nome Loja;1,99333E+13;123;Loja ABC 490;1,99333E+13;0,0397949;240;12;296;08/03/20
10/02/20;2020;2;cont491;99911122690;Nome Cliente 491;715,44;0;733,98;18,54;0;9909;Prod Nome;Tipo 517;1119;Nome Loja;1,99333E+13;123;Loja ABC 491;1,99333E+13;0,0680265;240;12;97,9;20/04/20
10/02/20;2020;2;cont492;99911122691;Nome Cliente 492;255,64;0;260,45;4,81;0;9909;Prod Nome;Tipo 518;1119;Nome Loja;1,99333E+13;123;Loja ABC 492;1,99333E+13;0,0658931;240;9;39,99;20/03/20
10/02/20;2020;2;cont493;99911122692;Nome Cliente 493;361,34;0;367,04;5,7;0;9909;Prod Nome;Tipo 519;1119;Nome Loja;1,99333E+13;123;Loja ABC 493;1,99333E+13;0,0661898;240;6;79,9;08/04/20
10/02/20;2020;2;cont494;99911122693;Nome Cliente 494;1152,97;0;1178,98;26,01;0;9909;Prod Nome;Tipo 520;1119;Nome Loja;1,99333E+13;123;Loja ABC 494;1,99333E+13;0,0558979;240;12;137,7;10/03/20
10/02/20;2020;2;cont495;99911122694;Nome Cliente 495;148,93;0;150,48;1,55;0;9909;Prod Nome;Tipo 521;1119;Nome Loja;1,99333E+13;123;Loja ABC 495;1,99333E+13;0,0549887;240;4;43;10/03/20
10/02/20;2020;2;cont496;99911122695;Nome Cliente 496;1355,37;0;1388,74;33,37;0;9909;Prod Nome;Tipo 522;1119;Nome Loja;1,99333E+13;123;Loja ABC 496;1,99333E+13;0,0374944;240;12;154,12;12/04/20
10/02/20;2020;2;cont497;99911122696;Nome Cliente 497;238,98;0;241,81;2,83;0;9909;Prod Nome;Tipo 523;1119;Nome Loja;1,99333E+13;123;Loja ABC 497;1,99333E+13;0,0600331;240;5;57,5;10/03/20
10/02/20;2020;2;cont498;99911122697;Nome Cliente 498;1352,25;0;1366,38;14,13;0;9909;Prod Nome;Tipo 524;1119;Nome Loja;1,99333E+13;123;Loja ABC 498;1,99333E+13;0,060038;240;4;395;10/03/20
12/02/20;2020;2;cont499;99911122698;Nome Cliente 499;1138,76;0;1167,05;28,29;0;9909;Prod Nome;Tipo 525;1119;Nome Loja;1,99333E+13;123;Loja ABC 499;1,99333E+13;0,037298;240;12;130;15/04/20
10/02/20;2020;2;cont500;99911122699;Nome Cliente 500;353,94;0;362,16;8,22;0;9909;Prod Nome;Tipo 526;1119;Nome Loja;1,99333E+13;123;Loja ABC 500;1,99333E+13;0,0652946;240;12;44,9;15/03/20
10/02/20;2020;2;cont501;99911122700;Nome Cliente 501;433,78;0;439,94;6,16;0;9909;Prod Nome;Tipo 527;1119;Nome Loja;1,99333E+13;123;Loja ABC 501;1,99333E+13;0,0663144;240;6;92,9;20/03/20
10/02/20;2020;2;cont502;99911122701;Nome Cliente 502;1007,75;0;1032,58;24,83;0;9909;Prod Nome;Tipo 528;1119;Nome Loja;1,99333E+13;123;Loja ABC 502;1,99333E+13;0,0493888;240;12;121,9;08/04/20
10/02/20;2020;2;cont503;99911122702;Nome Cliente 503;623,42;0;630,81;7,39;0;9909;Prod Nome;Tipo 529;1119;Nome Loja;1,99333E+13;123;Loja ABC 503;1,99333E+13;0,0600196;240;5;150;10/03/20
10/02/20;2020;2;cont504;99911122703;Nome Cliente 504;913,48;0;933,95;20,47;0;9909;Prod Nome;Tipo 530;1119;Nome Loja;1,99333E+13;123;Loja ABC 504;1,99333E+13;0,055886;240;12;108,9;08/03/20
10/02/20;2020;2;cont505;99911122704;Nome Cliente 505;1186,93;0;1211,76;24,83;0;9909;Prod Nome;Tipo 531;1119;Nome Loja;1,99333E+13;123;Loja ABC 505;1,99333E+13;0,0548995;240;11;149,9;10/03/20
10/02/20;2020;2;cont506;99911122705;Nome Cliente 506;664,23;0;680,98;16,75;0;9909;Prod Nome;Tipo 532;1119;Nome Loja;1,99333E+13;123;Loja ABC 506;1,99333E+13;0,0672621;240;12;89;10/04/20
10/02/20;2020;2;cont507;99911122706;Nome Cliente 507;697,15;0;713,77;16,62;0;9909;Prod Nome;Tipo 533;1119;Nome Loja;1,99333E+13;123;Loja ABC 507;1,99333E+13;0,0659178;240;12;89,94;23/03/20
10/02/20;2020;2;cont508;99911122707;Nome Cliente 508;827,53;0;845,66;18,13;0;9909;Prod Nome;Tipo 534;1119;Nome Loja;1,99333E+13;123;Loja ABC 508;1,99333E+13;0,0397955;240;12;90;08/03/20
10/02/20;2020;2;cont509;99911122708;Nome Cliente 509;1550,47;0;1585,16;34,69;0;9909;Prod Nome;Tipo 535;1119;Nome Loja;1,99333E+13;123;Loja ABC 509;1,99333E+13;0,0497656;240;12;178,9;10/03/20
10/02/20;2020;2;cont510;99911122709;Nome Cliente 510;954,17;0;972,3;18,13;0;9909;Prod Nome;Tipo 536;1119;Nome Loja;1,99333E+13;123;Loja ABC 510;1,99333E+13;0,0397221;240;10;119,9;10/03/20
17/02/20;2020;2;cont511;99911122710;Nome Cliente 511;163,86;0;165,77;1,91;0;9909;Prod Nome;Tipo 537;1119;Nome Loja;1,99333E+13;123;Loja ABC 511;1,99333E+13;0,0599701;240;5;39,35;08/03/20
10/02/20;2020;2;cont512;99911122711;Nome Cliente 512;408,04;0;412,31;4,27;0;9909;Prod Nome;Tipo 538;1119;Nome Loja;1,99333E+13;123;Loja ABC 512;1,99333E+13;0,0650935;240;4;120,58;10/03/20
10/02/20;2020;2;cont513;99911122712;Nome Cliente 513;401,58;0;408,08;6,5;0;9909;Prod Nome;Tipo 539;1119;Nome Loja;1,99333E+13;123;Loja ABC 513;1,99333E+13;0,0649163;240;8;67;08/03/20
10/02/20;2020;2;cont514;99911122713;Nome Cliente 514;953,69;0;975,2;21,51;0;9909;Prod Nome;Tipo 540;1119;Nome Loja;1,99333E+13;123;Loja ABC 514;1,99333E+13;0,0558863;240;12;113,9;10/03/20
10/02/20;2020;2;cont515;99911122714;Nome Cliente 515;1169,13;0;1195,75;26,62;0;9909;Prod Nome;Tipo 541;1119;Nome Loja;1,99333E+13;123;Loja ABC 515;1,99333E+13;0,0496963;240;12;136;15/03/20
10/02/20;2020;2;cont516;99911122715;Nome Cliente 516;868,32;0;888,14;19,82;0;9909;Prod Nome;Tipo 542;1119;Nome Loja;1,99333E+13;123;Loja ABC 516;1,99333E+13;0,0649359;240;12;109;10/03/20
10/02/20;2020;2;cont517;99911122716;Nome Cliente 517;492,63;0;499,2;6,57;0;9909;Prod Nome;Tipo 543;1119;Nome Loja;1,99333E+13;123;Loja ABC 517;1,99333E+13;0,0650346;240;6;103,3;10/03/20
10/02/20;2020;2;cont518;99911122717;Nome Cliente 518;995,24;0;1008,87;13,63;0;9909;Prod Nome;Tipo 544;1119;Nome Loja;1,99333E+13;123;Loja ABC 518;1,99333E+13;0,0620204;240;5;250;01/04/20
10/02/20;2020;2;cont519;99911122718;Nome Cliente 519;171,95;0;173,58;1,63;0;9909;Prod Nome;Tipo 545;1119;Nome Loja;1,99333E+13;123;Loja ABC 519;1,99333E+13;0,055266;240;3;65;15/03/20
10/02/20;2020;2;cont520;99911122719;Nome Cliente 520;229,67;0;231,14;1,47;0;9909;Prod Nome;Tipo 546;1119;Nome Loja;1,99333E+13;123;Loja ABC 520;1,99333E+13;0,0582331;240;1;245;10/03/20
10/02/20;2020;2;cont521;99911122720;Nome Cliente 521;140,68;0;141,94;1,26;0;9909;Prod Nome;Tipo 547;1119;Nome Loja;1,99333E+13;123;Loja ABC 521;1,99333E+13;0,060375;240;2;79,5;25/03/20
10/02/20;2020;2;cont522;99911122721;Nome Cliente 522;1182,78;0;1205,51;22,73;0;9909;Prod Nome;Tipo 548;1119;Nome Loja;1,99333E+13;123;Loja ABC 522;1,99333E+13;0,049777;240;10;156,2;10/03/20
10/02/20;2020;2;cont523;99911122722;Nome Cliente 523;1715,23;0;1761,86;46,63;0;9909;Prod Nome;Tipo 549;1119;Nome Loja;1,99333E+13;123;Loja ABC 523;1,99333E+13;0,0638679;240;16;179;08/03/20
10/02/20;2020;2;cont524;99911122723;Nome Cliente 524;512,87;0;526,16;13,29;0;9909;Prod Nome;Tipo 550;1119;Nome Loja;1,99333E+13;123;Loja ABC 524;1,99333E+13;0,0680277;240;12;70,18;20/04/20
10/02/20;2020;2;cont525;99911122724;Nome Cliente 525;1123,83;0;1149,86;26,03;0;9909;Prod Nome;Tipo 551;1119;Nome Loja;1,99333E+13;123;Loja ABC 525;1,99333E+13;0,0496261;240;12;131,8;20/03/20
10/02/20;2020;2;cont526;99911122725;Nome Cliente 526;1195,67;0;1222,6;26,93;0;9909;Prod Nome;Tipo 552;1119;Nome Loja;1,99333E+13;123;Loja ABC 526;1,99333E+13;0,0548893;240;12;142;10/03/20
10/02/20;2020;2;cont527;99911122726;Nome Cliente 527;1109,64;0;1134,8;25,16;0;9909;Prod Nome;Tipo 553;1119;Nome Loja;1,99333E+13;123;Loja ABC 527;1,99333E+13;0,0648798;240;12;139;08/03/20
10/02/20;2020;2;cont528;99911122727;Nome Cliente 528;627,95;0;640,11;12,16;0;9909;Prod Nome;Tipo 554;1119;Nome Loja;1,99333E+13;123;Loja ABC 528;1,99333E+13;0,0648985;240;10;89;08/03/20
10/02/20;2020;2;cont529;99911122728;Nome Cliente 529;697,04;0;710,65;13,61;0;9909;Prod Nome;Tipo 555;1119;Nome Loja;1,99333E+13;123;Loja ABC 529;1,99333E+13;0,0649681;240;10;99;10/03/20
10/02/20;2020;2;cont530;99911122729;Nome Cliente 530;2094,69;0;2140,4;45,71;0;9909;Prod Nome;Tipo 556;1119;Nome Loja;1,99333E+13;123;Loja ABC 530;1,99333E+13;0,0541901;240;10;297;08/04/20
10/02/20;2020;2;cont531;99911122730;Nome Cliente 531;805,74;0;824,55;18,81;0;9909;Prod Nome;Tipo 557;1119;Nome Loja;1,99333E+13;123;Loja ABC 531;1,99333E+13;0,0561038;240;12;98;20/03/20
10/02/20;2020;2;cont532;99911122731;Nome Cliente 532;1372,36;0;1396,37;24,01;0;9909;Prod Nome;Tipo 558;1119;Nome Loja;1,99333E+13;123;Loja ABC 532;1,99333E+13;0,0645258;240;9;208;05/03/20
10/02/20;2020;2;cont533;99911122732;Nome Cliente 533;1324,32;0;1355,07;30,75;0;9909;Prod Nome;Tipo 559;1119;Nome Loja;1,99333E+13;123;Loja ABC 533;1,99333E+13;0,0653135;240;12;168;15/03/20
10/02/20;2020;2;cont534;99911122733;Nome Cliente 534;174,9;0;176,96;2,06;0;9909;Prod Nome;Tipo 560;1119;Nome Loja;1,99333E+13;123;Loja ABC 534;1,99333E+13;0,0599154;240;5;42;09/03/20
10/02/20;2020;2;cont535;99911122734;Nome Cliente 535;2111,05;0;2159,23;48,18;0;9909;Prod Nome;Tipo 561;1119;Nome Loja;1,99333E+13;123;Loja ABC 535;1,99333E+13;0,0649421;240;12;265;10/03/20
10/02/20;2020;2;cont536;99911122735;Nome Cliente 536;685,1;0;700,74;15,64;0;9909;Prod Nome;Tipo 562;1119;Nome Loja;1,99333E+13;123;Loja ABC 536;1,99333E+13;0,0649388;240;12;86;10/03/20
10/02/20;2020;2;cont537;99911122736;Nome Cliente 537;895,91;0;916,12;20,21;0;9909;Prod Nome;Tipo 563;1119;Nome Loja;1,99333E+13;123;Loja ABC 537;1,99333E+13;0,0559012;240;12;107;10/03/20
10/02/20;2020;2;cont538;99911122737;Nome Cliente 538;440,29;0;448,8;8,51;0;9909;Prod Nome;Tipo 564;1119;Nome Loja;1,99333E+13;123;Loja ABC 538;1,99333E+13;0,0559049;240;10;59,9;10/03/20
10/02/20;2020;2;cont539;99911122738;Nome Cliente 539;616,58;0;629,63;13,05;0;9909;Prod Nome;Tipo 565;1119;Nome Loja;1,99333E+13;123;Loja ABC 539;1,99333E+13;0,0649597;240;11;82;10/03/20
10/02/20;2020;2;cont540;99911122739;Nome Cliente 540;1569,38;0;1605,11;35,73;0;9909;Prod Nome;Tipo 566;1119;Nome Loja;1,99333E+13;123;Loja ABC 540;1,99333E+13;0,0496991;240;12;182,56;15/03/20
10/02/20;2020;2;cont541;99911122740;Nome Cliente 541;661,07;0;678,2;17,13;0;9909;Prod Nome;Tipo 567;1119;Nome Loja;1,99333E+13;123;Loja ABC 541;1,99333E+13;0,0680245;240;12;90,46;20/04/20
10/02/20;2020;2;cont542;99911122741;Nome Cliente 542;226,87;0;229,97;3,1;0;9909;Prod Nome;Tipo 568;1119;Nome Loja;1,99333E+13;123;Loja ABC 542;1,99333E+13;0,0551017;240;6;46,5;15/03/20
10/02/20;2020;2;cont543;99911122742;Nome Cliente 543;994,86;0;1018,79;23,93;0;9909;Prod Nome;Tipo 569;1119;Nome Loja;1,99333E+13;123;Loja ABC 543;1,99333E+13;0,0562918;240;12;123;29/03/20
10/02/20;2020;2;cont544;99911122743;Nome Cliente 544;296,68;0;299,5;2,82;0;9909;Prod Nome;Tipo 570;1119;Nome Loja;1,99333E+13;123;Loja ABC 544;1,99333E+13;0,064067;240;3;114;15/03/20
10/02/20;2020;2;cont545;99911122744;Nome Cliente 545;1586,87;0;1626,79;39,92;0;9909;Prod Nome;Tipo 571;1119;Nome Loja;1,99333E+13;123;Loja ABC 545;1,99333E+13;0,0648769;240;12;209,9;10/04/20
10/02/20;2020;2;cont546;99911122745;Nome Cliente 546;1326,75;0;1364,89;38,14;0;9909;Prod Nome;Tipo 572;1119;Nome Loja;1,99333E+13;123;Loja ABC 546;1,99333E+13;0,0639172;240;18;130;10/03/20
10/02/20;2020;2;cont547;99911122746;Nome Cliente 547;756,98;0;774,03;17,05;0;9909;Prod Nome;Tipo 573;1119;Nome Loja;1,99333E+13;123;Loja ABC 547;1,99333E+13;0,0548796;240;12;89,9;10/03/20
10/02/20;2020;2;cont548;99911122747;Nome Cliente 548;326,51;0;328,6;2,09;0;9909;Prod Nome;Tipo 574;1119;Nome Loja;1,99333E+13;123;Loja ABC 548;1,99333E+13;0,0633901;240;1;350;10/03/20
10/02/20;2020;2;cont549;99911122748;Nome Cliente 549;1348,8;0;1379,51;30,71;0;9909;Prod Nome;Tipo 575;1119;Nome Loja;1,99333E+13;123;Loja ABC 549;1,99333E+13;0,0496994;240;12;156,9;15/03/20
10/02/20;2020;2;cont550;99911122749;Nome Cliente 550;998,96;0;1024,15;25,19;0;9909;Prod Nome;Tipo 576;1119;Nome Loja;1,99333E+13;123;Loja ABC 550;1,99333E+13;0,0672511;240;12;133,85;10/04/20
10/02/20;2020;2;cont551;99911122750;Nome Cliente 551;154,56;0;155,75;1,19;0;9909;Prod Nome;Tipo 577;1119;Nome Loja;1,99333E+13;123;Loja ABC 551;1,99333E+13;0,0550252;240;2;84,5;10/03/20
10/02/20;2020;2;cont552;99911122751;Nome Cliente 552;2965,89;0;3105,35;70,46;69;9909;Prod Nome;Tipo 578;1119;Nome Loja;1,99333E+13;123;Loja ABC 552;1,99333E+13;0,0653124;240;12;385;15/03/20
10/02/20;2020;2;cont553;99911122752;Nome Cliente 553;364,25;0;367,06;2,81;0;9909;Prod Nome;Tipo 579;1119;Nome Loja;1,99333E+13;123;Loja ABC 553;1,99333E+13;0,0580816;240;2;200;10/03/20
10/02/20;2020;2;cont554;99911122753;Nome Cliente 554;1073,52;0;1098,38;24,86;0;9909;Prod Nome;Tipo 580;1119;Nome Loja;1,99333E+13;123;Loja ABC 554;1,99333E+13;0,0496347;240;12;125,9;20/03/20
10/02/20;2020;2;cont555;99911122754;Nome Cliente 555;1132,65;0;1144,31;11,66;0;9909;Prod Nome;Tipo 581;1119;Nome Loja;1,99333E+13;123;Loja ABC 555;1,99333E+13;0,0649642;240;4;334;08/03/20
10/02/20;2020;2;cont556;99911122755;Nome Cliente 556;180,35;0;182,95;2,6;0;9909;Prod Nome;Tipo 582;1119;Nome Loja;1,99333E+13;123;Loja ABC 556;1,99333E+13;0,0553209;240;6;37,5;23/03/20
10/02/20;2020;2;cont557;99911122756;Nome Cliente 557;643,8;0;652,39;8,59;0;9909;Prod Nome;Tipo 583;1119;Nome Loja;1,99333E+13;123;Loja ABC 557;1,99333E+13;0,0650403;240;6;135;10/03/20
10/02/20;2020;2;cont558;99911122757;Nome Cliente 558;779,21;0;787,34;8,13;0;9909;Prod Nome;Tipo 584;1119;Nome Loja;1,99333E+13;123;Loja ABC 558;1,99333E+13;0,0559768;240;4;225,5;10/03/20
10/02/20;2020;2;cont559;99911122758;Nome Cliente 559;1196,65;0;1223,79;27,14;0;9909;Prod Nome;Tipo 585;1119;Nome Loja;1,99333E+13;123;Loja ABC 559;1,99333E+13;0,0648795;240;12;149,9;08/03/20
10/02/20;2020;2;cont560;99911122759;Nome Cliente 560;1469,01;0;1501,88;32,87;0;9909;Prod Nome;Tipo 586;1119;Nome Loja;1,99333E+13;123;Loja ABC 560;1,99333E+13;0,049759;240;12;169,5;10/03/20
11/02/20;2020;2;cont561;99911122760;Nome Cliente 561;1072,76;0;1083,95;11,19;0;9909;Prod Nome;Tipo 587;1119;Nome Loja;1,99333E+13;123;Loja ABC 561;1,99333E+13;0,053955;240;4;309;10/03/20
10/02/20;2020;2;cont562;99911122761;Nome Cliente 562;1051,54;0;1075,55;24,01;0;9909;Prod Nome;Tipo 588;1119;Nome Loja;1,99333E+13;123;Loja ABC 562;1,99333E+13;0,0649464;240;12;132;10/03/20
10/02/20;2020;2;cont563;99911122762;Nome Cliente 563;1307,78;0;1336,55;28,77;0;9909;Prod Nome;Tipo 589;1119;Nome Loja;1,99333E+13;123;Loja ABC 563;1,99333E+13;0,0542032;240;10;186,08;10/04/20
